Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
The Nuna at Our Office,7.03,844,8317,9753,"1,920",37,Manhwa,Unknown,65,Finished,"Sep  28, 2020 to Nov  8, 2021",['Romance'],"['Adult Cast', 'Workplace']",,Naver Webtoon,"Palmeiro (Story), Wasakbasak (Art)",2,"[0, 1, 1]"
My Unexpected Marriage,7.03,607,8318,7525,"2,661",3,Manhwa,Unknown,Unknown,Publishing,"Feb  24, 2022 to ?","['Drama', 'Fantasy', 'Romance']",[],,KakaoPage,"Ratshu (Story), Munmyeongin (Art)",1,"[0, 1, 0]"
The Meaning of You,7.03,258,8319,19058,734,3,Manhwa,Unknown,82,Finished,"Dec  18, 2020 to Aug  5, 2022","['Fantasy', 'Romance']",['Isekai'],,KakaoPage,"Kim, Tilda (Story), Lee, Sorok (Art)",1,"[1, 0, 0]"
My Little Tyrant,7.03,147,8320,17929,808,1,Manhwa,Unknown,92,Finished,"Oct  2, 2022 to Aug  27, 2024","['Fantasy', 'Romance']",['Isekai'],,KakaoPage,"Cooara (Story), Young, Da (Art)",0,"[0, 0, 0]"
Corpse Knight Gunther,7.03,150,8321,23749,496,2,Manhwa,Unknown,90,Finished,"Aug  1, 2022 to Jun  24, 2024","['Action', 'Fantasy']",[],,Naver Webtoon,Mayo Nuguri (Story & Art),1,"[1, 0, 0]"
For the Sake of Both,7.03,298,8344,19618,698,2,Manhwa,6,24,Finished,"Oct  28, 2009 to ?","['Comedy', 'Drama', 'Romance']",[],Shoujo,,"Hwang, Mi Ri (Story & Art)",0,"[0, 0, 0]"
Her True Color,7.03,127,8349,25620,430,0,Manhwa,9,Unknown,Finished,Not available,['Romance'],[],Shoujo,,"Han, Yu-Rang (Story & Art)",0,"[0, 0, 0]"
Lover Boy,7.03,348,8351,17183,865,2,Manhwa,13,Unknown,Finished,"Jun  9, 2010 to Jul  30, 2010",['Romance'],[],Shoujo,,"Han, Yu-Rang (Story & Art)",0,"[0, 0, 0]"
Lost In London,7.03,554,8357,11355,"1,575",6,Manhwa,Unknown,37,Finished,2011 to ?,"['Romance', 'Supernatural']",['Historical'],Shoujo,Issue,"Lee, Eun-Young (Story & Art)",3,"[3, 0, 0]"
Utopia of Homosexuality,7.03,617,8389,12709,"1,348",16,Manhwa,3,22,Finished,2002 to  2003,['Romance'],['School'],,,"Lee, Sang-Eun (Story & Art)",3,"[2, 1, 0]"
Wa!,7.03,205,8393,23090,522,3,Manhwa,5,Unknown,Finished,2002 to  2003,"['Comedy', 'Romance']",['School'],Shoujo,,"Yoo, Ha Jin (Story & Art)",0,"[0, 0, 0]"
Soul to Seoul,7.02,293,8439,18247,787,3,Manhwa,5,18,Finished,2001 to ?,"['Drama', 'Romance']",[],,,"Kim, Jea-Eun (Story & Art)",0,"[0, 0, 0]"
XS Hybrid,7.02,499,8446,10203,"1,815",12,Manhwa,5,35,Finished,2003 to ?,"['Action', 'Adventure', 'Sci-Fi']",[],,,"Song, Ji-Hyung (Story & Art)",0,"[0, 0, 0]"
Hoosamguk High,7.02,145,8449,21726,584,2,Manhwa,10,Unknown,Finished,Not available,['Romance'],[],Shoujo,,"Hwang, Mi Ri (Story & Art)",1,"[1, 0, 0]"
Heart to Give (Give to the Heart),7.02,191,8480,19734,691,3,Manhwa,8,Unknown,Finished,2013 to  2015,"['Drama', 'Fantasy', 'Romance']",['Historical'],Shoujo,,Wann (Story & Art),1,"[1, 0, 0]"
The Country Is Saved!,7.02,204,8481,21754,583,4,Manhwa,7,Unknown,Finished,2011 to  2013,"['Adventure', 'Fantasy', 'Romance', 'Sci-Fi']","['School', 'Time Travel']",,,"Lee, Sang-Eun (Story & Art)",0,"[0, 0, 0]"
How to Hate Mate,7.02,204,8508,22355,555,13,Manhwa,3,26,Finished,"Dec  18, 2016 to Dec  10, 2018",['Boys Love'],['Love Polygon'],,Lezhin Comics Webtoon,Reck (Story & Art),2,"[1, 1, 0]"
Surviving the Apocalypse,7.02,175,8516,17985,805,2,Manhwa,Unknown,Unknown,Publishing,"May  22, 2024 to ?","['Action', 'Drama', 'Fantasy']",[],,Naver Webtoon,Song (Story & Art),1,"[1, 0, 0]"
New Mok Yeon-Ah Honeymoon Diary,7.02,110,8525,25938,419,0,Manhwa,13,Unknown,Finished,2005 to ?,"['Comedy', 'Romance']",['Martial Arts'],Shoujo,,"Han, Yu-Rang (Story & Art)",0,"[0, 0, 0]"
Sambong Barber Shop,7.02,290,8545,11832,"1,483",1,Manhwa,3,37,Finished,2008,"['Action', 'Drama', 'Romance', 'Slice of Life']",['School'],Josei,Naver Webtoon,"Ha, Il-Kwon (Story & Art)",0,"[0, 0, 0]"
Magician,7.02,149,8557,24272,476,9,Manhwa,Unknown,526,Finished,"Oct  31, 2007 to Feb  21, 2018","['Action', 'Adventure', 'Fantasy']",[],,Naver Webtoon,"Kim, Serae (Story & Art)",0,"[0, 0, 0]"
Soul Cartel,7.02,292,8558,19317,717,3,Manhwa,Unknown,223,Finished,"Jan  12, 2012 to Apr  13, 2016","['Action', 'Fantasy']",[],,Naver Webtoon,"Jiya (Art), Haram (Story)",0,"[0, 0, 0]"
I Shall Kill That Sweet Devil,7.02,175,8559,17524,839,3,Manhwa,Unknown,Unknown,Publishing,"Nov  27, 2021 to ?",['Drama'],"['Psychological', 'Time Travel']",,KakaoPage,"Kkulkki (Story), Rosé (Art)",0,"[0, 0, 0]"
Reincarnated as an Unruly Heir,7.02,1238,8560,5119,"4,150",11,Manhwa,Unknown,Unknown,Publishing,"Jul  22, 2021 to ?",['Action'],"['Martial Arts', 'Reincarnation']",,Naver Webtoon,"Dae, Eunho (Story), Jeon, Madu (Art)",2,"[1, 0, 1]"
Surviving as the Illegitimate Princess,7.02,412,8563,9479,"1,996",4,Manhwa,Unknown,Unknown,Publishing,"Jul  7, 2022 to ?",['Fantasy'],['Reincarnation'],,KakaoPage,"Seo, Gyeol (Story & Art)",1,"[0, 1, 0]"
The Crown Prince's Fiancée,7.02,141,8567,17508,840,1,Manhwa,Unknown,Unknown,Publishing,"Oct  31, 2022 to ?","['Fantasy', 'Romance']",[],,KakaoPage,"Yunsul (Story), Lee, Huin (Story), Pagaraga (Art)",0,"[0, 0, 0]"
I Was the Final Boss,7.02,1970,8568,3086,"7,064",26,Manhwa,Unknown,Unknown,Publishing,"Nov  23, 2022 to ?","['Action', 'Fantasy']",['Reincarnation'],,Naver Webtoon,Lucks (Story & Art),2,"[2, 0, 0]"
When the Third Wheel Strikes Back,7.02,216,8569,15487,"1,019",7,Manhwa,Unknown,Unknown,Publishing,"Dec  11, 2022 to ?","['Comedy', 'Fantasy']","['Isekai', 'Reincarnation']",,Naver Webtoon,"Sookym (Story), Haegeuneul (Story)",0,"[0, 0, 0]"
Stuck With the Protagonist,7.02,143,8573,19388,713,2,Manhwa,Unknown,Unknown,Publishing,"Jan  9, 2023 to ?","['Fantasy', 'Romance']","['Isekai', 'Reincarnation']",,KakaoPage,"Gong, Eunhwa (Story), Haetsi (Art)",1,"[1, 0, 0]"
Star Player Supporter,7.02,255,8574,14366,"1,135",6,Manhwa,Unknown,Unknown,Publishing,"Mar  11, 2023 to ?","['Action', 'Fantasy']",['Video Game'],,KakaoPage,"La Forte (Story), Honghyeon (Art)",0,"[0, 0, 0]"
Necromancer Academy and the Genius Summoner,7.02,617,8576,8066,"2,446",6,Manhwa,Unknown,Unknown,Publishing,"Oct  7, 2023 to ?","['Action', 'Fantasy']",['School'],,KakaoPage,"Iljesagyeok (Story), Hazelnutz (Art)",1,"[0, 0, 1]"
Witch Hunt,7.02,1045,8585,8208,"2,399",12,Manhwa,Unknown,88,Finished,"May  10, 2014 to Jan  9, 2016","['Fantasy', 'Supernatural']",['School'],,Naver Webtoon,"Park, So (Story & Art)",4,"[3, 1, 0]"
The Sweetest Man,7.01,208,8617,18587,762,6,Manhwa,11,Unknown,Finished,"May  12, 2015 to Mar  20, 2020","['Boys Love', 'Supernatural']",['Vampire'],,,Haejin (Story & Art),0,"[0, 0, 0]"
Save Me,7.01,861,8626,10631,"1,720",12,Manhwa,Unknown,16,Finished,"Jan  17, 2019 to Apr  4, 2019","['Drama', 'Suspense']","['Psychological', 'Time Travel']",,Naver Webtoon,LICO (Art),1,"[0, 1, 0]"
ChunRangYulJun,7.01,212,8633,19518,704,2,Manhwa,10,Unknown,Finished,1997 to ?,"['Action', 'Adventure', 'Fantasy', 'Mystery', 'Romance']",['Historical'],Shounen,,"Park, Sung-Woo (Story & Art)",0,"[0, 0, 0]"
A Love in 100 Days,7.01,236,8662,17716,825,3,Manhwa,13,Unknown,Finished,2008,['Comedy'],[],,,"Hwang, Mi Ri (Story & Art)",0,"[0, 0, 0]"
Nabi,7.01,196,8663,15746,992,10,Manhwa,Unknown,Unknown,Publishing,"Oct  25, 2006 to ?","['Action', 'Drama', 'Romance']",['Historical'],Shoujo,Issue,"Kim, Yeon-Joo (Story & Art)",1,"[0, 0, 1]"
Become Habituated to Kiss,7.01,984,8664,6417,"3,219",11,Manhwa,15,75,Finished,2008 to ?,"['Comedy', 'Romance']",['School'],Shoujo,,"Hwang, Mi Ri (Story & Art)",2,"[1, 1, 0]"
Ugly Duckling to Swan,7.01,1086,8665,6639,"3,100",21,Manhwa,13,Unknown,Finished,Not available,"['Comedy', 'Romance']",[],Shoujo,,"Hwang, Mi Ri (Story & Art)",3,"[2, 1, 0]"
Half-Ghost,7.01,216,8696,20581,644,3,Manhwa,Unknown,148,Finished,"Jan  26, 2021 to Dec  5, 2023","['Romance', 'Supernatural']",['School'],,Naver Webtoon,Sejung (Story & Art),0,"[0, 0, 0]"
The Taming of the Tyrant,7.01,1256,8697,4334,"5,015",17,Manhwa,Unknown,Unknown,Publishing,"Jan  16, 2021 to ?","['Drama', 'Fantasy']",['Time Travel'],,KakaoPage,"Yusoy (Story), Melting (Art)",3,"[2, 0, 1]"
Reborn as a Scholar,7.01,1067,8698,6108,"3,412",7,Manhwa,Unknown,214,Finished,"Oct  9, 2016 to May  19, 2024",['Action'],"['Martial Arts', 'Reincarnation']",,KakaoPage,"Soo, Yuhyeon (Story), Yumjjakjjak (Art)",1,"[1, 0, 0]"
The Lady's Butler,7.01,573,8699,10736,"1,697",9,Manhwa,Unknown,95,Finished,"Jul  18, 2020 to May  23, 2022","['Fantasy', 'Romance']","['Isekai', 'Reincarnation']",,KakaoPage,"Ha, Yaeji (Story), Cheomji (Art)",0,"[0, 0, 0]"
"I'll Raise You Well in This Life, Your Majesty!",7.01,748,8700,7386,"2,727",2,Manhwa,Unknown,120,Finished,"Dec  13, 2021 to Sep  17, 2024","['Drama', 'Fantasy']",['Time Travel'],,KakaoPage,"Jaha (Story), Steak (Art)",1,"[1, 0, 0]"
A Summer Night's Dream,7.01,350,8701,14650,"1,102",5,Manhwa,Unknown,86,Finished,"Dec  1, 2020 to Aug  21, 2022","['Romance', 'Supernatural']",['School'],,Naver Webtoon,"Kim, Subak (Story), Kan (Art)",0,"[0, 0, 0]"
Money Game,7.01,223,8702,23143,519,3,Manhwa,4,60,Finished,"Nov  23, 2018 to Dec  20, 2019",['Suspense'],"['High Stakes Game', 'Psychological', 'Survival']",,Naver Webtoon,"Bae, Jin-Soo (Story & Art)",0,"[0, 0, 0]"
The Perfect Plan for a Fairy-Tale Ending,7.01,465,8704,8749,"2,211",4,Manhwa,Unknown,Unknown,Publishing,"Mar  19, 2022 to ?","['Fantasy', 'Romance']","['Isekai', 'Villainess']",,KakaoPage,"Yangyang (Art), Peach Pie (Story)",1,"[0, 0, 1]"
The Ideal Relationship,7.01,320,8705,18312,782,3,Manhwa,Unknown,45,Finished,"Jun  30, 2019 to Dec  30, 2019",['Boys Love'],['Video Game'],,KakaoPage,"Ant Studio (Art), Ken (Story)",0,"[0, 0, 0]"
The Duke's Darling Daughter-in-Law,7.01,465,8706,8645,"2,244",4,Manhwa,Unknown,Unknown,Publishing,"Sep  30, 2022 to ?","['Fantasy', 'Romance']","['Isekai', 'Villainess']",,KakaoPage,"Chae, Yuhwa (Story), Nye (Art)",0,"[0, 0, 0]"
Boundless Ascension,7.01,2554,8709,2496,"8,596",24,Manhwa,Unknown,Unknown,Publishing,"Dec  17, 2022 to ?","['Action', 'Fantasy']",[],,Naver Webtoon,"Seonun (Story), 2 Sarang (Art)",3,"[0, 0, 3]"
Emperor Hunt,7.01,168,8710,19582,700,5,Manhwa,Unknown,65,Finished,"Sep  14, 2022 to Feb  28, 2024","['Action', 'Fantasy']",[],,Naver Webtoon,Kan (Story & Art),0,"[0, 0, 0]"
Never Cry,7.00,183,8749,20807,631,1,Manhwa,13,Unknown,Finished,Not available,"['Comedy', 'Romance']",['School'],Shoujo,,"Han, Yu-Rang (Story & Art)",0,"[0, 0, 0]"
Dark Mage,7.00,735,8751,9923,"1,877",8,Manhwa,6,21,Finished,2005 to ?,"['Action', 'Fantasy']",['Martial Arts'],Seinen,,"Kang, Jae-Sin (Art), Kim, Jung Ryul (Story)",3,"[3, 0, 0]"
The Antique Gift Shop,7.00,127,8797,23349,512,5,Manhwa,10,16,Finished,2004,"['Drama', 'Fantasy']",[],,,"Lee, Eun (Story)",0,"[0, 0, 0]"
Talking About...,7.00,178,8820,24799,456,4,Manhwa,3,17,Finished,2005 to  2007,['Romance'],[],,,Wann (Story & Art),0,"[0, 0, 0]"
Personalized Princess,7.00,188,8830,20139,668,5,Manhwa,10,Unknown,Finished,Not available,"['Comedy', 'Romance']",['School'],Shoujo,,"Hwang, Mi Ri (Story & Art)",0,"[0, 0, 0]"
The Archvillain's Daughter-In-Law,7.00,445,8881,9047,"2,119",4,Manhwa,Unknown,Unknown,Publishing,"Jan  31, 2022 to ?",['Fantasy'],"['Isekai', 'Reincarnation']",,KakaoPage,"Basak (Art), Yunajin (Story)",2,"[2, 0, 0]"
Call Me the Devil,7.00,220,8882,15142,"1,050",3,Manhwa,Unknown,Unknown,Publishing,"Apr  21, 2022 to ?","['Romance', 'Supernatural']",[],,Naver Webtoon,"Ante (Story), Sseona (Art)",1,"[0, 0, 1]"
Tale of the Floating Sages,7.00,122,8883,21876,577,1,Manhwa,Unknown,Unknown,Publishing,"Apr  24, 2021 to ?","['Action', 'Fantasy']",[],,KakaoPage,"Nangseon (Story), Kim, Suntae (Art)",0,"[0, 0, 0]"
I Confessed to the Boss!,7.00,124,8884,24461,469,1,Manhwa,Unknown,100,Finished,"Dec  31, 2021 to Nov  1, 2023",['Romance'],"['Adult Cast', 'Workplace']",,KakaoPage,"Kang, Dalkong (Story), Mido (Art)",0,"[0, 0, 0]"
I Spy a Married Life,7.00,120,8885,23477,507,2,Manhwa,Unknown,Unknown,Publishing,"Jan  16, 2023 to ?",['Romance'],['Adult Cast'],,Naver Webtoon,"Janggreen (Art), Ganghada (Story)",1,"[0, 0, 1]"
I Adopted a Villainous Dad,7.00,277,8886,11974,"1,458",4,Manhwa,Unknown,Unknown,Publishing,"May  19, 2023 to ?",['Fantasy'],['Reincarnation'],,KakaoPage,"Yunsul (Story), Eon (Art)",1,"[0, 1, 0]"
Beloved by the Male Lead's Nephew,7.00,352,8888,11335,"1,577",5,Manhwa,Unknown,Unknown,Publishing,"Jun  10, 2023 to ?",['Fantasy'],"['Childcare', 'Isekai', 'Villainess']",,KakaoPage,"Mokapanna (Story), D.Rano (Art)",0,"[0, 0, 0]"
Absolute Master of the Senate,7.00,377,8889,12158,"1,429",2,Manhwa,Unknown,Unknown,Publishing,"Jan  31, 2023 to ?","['Action', 'Fantasy']","['Martial Arts', 'Time Travel']",,KakaoPage,"be Ingijagga (Story), Kwon-hyung (Art)",1,"[1, 0, 0]"
The Villainess Empress's Attendant,7.00,135,8891,20304,659,1,Manhwa,Unknown,Unknown,Publishing,"Sep  7, 2023 to ?","['Fantasy', 'Romance']",[],,KakaoPage,"Haeyeon (Story), Zzaribo (Art)",2,"[0, 1, 1]"
The Villainess's Blind Date Is Too Perfect,7.00,151,8892,18050,800,3,Manhwa,Unknown,Unknown,Publishing,"Aug  11, 2023 to ?","['Fantasy', 'Romance']",['Villainess'],,KakaoPage,"Next Level Studio (Art), Chae, Jooa (Story), Joohong (Art)",0,"[0, 0, 0]"
We Are Not Dating!!,7.00,116,8897,25545,432,2,Manhwa,Unknown,Unknown,Publishing,"Jul  26, 2024 to ?","['Comedy', 'Romance']",[],,Naver Webtoon,"Lee, Kyeongmin (Story), Song, Junhyeok (Art)",0,"[0, 0, 0]"
Nan Eomma Nun Appa,6.99,522,8953,11144,"1,616",14,Manhwa,18,Unknown,Finished,"Jan  28, 2011 to Jun  3, 2011",['Romance'],['Childcare'],Shoujo,,"Hwang, Mi Ri (Story & Art)",2,"[1, 1, 0]"
Beautiful Fascination is Better Than Love (Seduction More Beautiful Than Love),6.99,1103,8988,8510,"2,293",14,Manhwa,5,15,Finished,2004 to ?,"['Drama', 'Romance']",[],,Issue,"Lee, Hyeon-Sook (Story & Art)",5,"[4, 1, 0]"
Why Do You Love Me?,6.99,300,8993,17259,859,1,Manhwa,Unknown,Unknown,Publishing,2003 to ?,"['Drama', 'Romance']",[],Shoujo,,Wann (Story & Art),0,"[0, 0, 0]"
Delinquent Lesson,6.99,762,9011,9340,"2,031",7,Manhwa,5,Unknown,Finished,2006 to  2007,"['Comedy', 'Romance']",[],Shoujo,Issue,"Yeon, Doo (Story), Kim, Ye Vin (Art)",1,"[0, 0, 1]"
An Extra Stole the Male Leads,6.99,140,9021,20455,651,0,Manhwa,Unknown,Unknown,Publishing,"Dec  14, 2023 to ?","['Fantasy', 'Romance']","['Isekai', 'Reincarnation']",,KakaoPage,"Choam (Story), Latte Foam Chuga (Art)",0,"[0, 0, 0]"
Lady Evony,6.99,423,9053,9553,"1,972",5,Manhwa,Unknown,Unknown,Publishing,"Sep  30, 2019 to ?","['Drama', 'Fantasy']",[],,KakaoPage,"Jaya (Story), Neida (Art)",0,"[0, 0, 0]"
His Majesty's Secret Heroine,6.99,255,9054,16526,922,8,Manhwa,Unknown,205,Finished,"Sep  20, 2018 to May  24, 2024","['Action', 'Adventure', 'Fantasy', 'Romance']",['Crossdressing'],,KakaoPage,"Han, Soo-young (Story), Lee, Do-kyung (Art)",0,"[0, 0, 0]"
The Wicked Little Princess,6.99,590,9055,8194,"2,404",8,Manhwa,Unknown,Unknown,Publishing,"Jun  17, 2021 to ?",['Fantasy'],['Reincarnation'],,KakaoPage,"Cha, Sohee (Story), Hwasom (Art), Chouchou (Art)",2,"[1, 1, 0]"
King the Land,6.99,539,9058,11114,"1,622",7,Manhwa,2,21,Finished,"Jun  9, 2023 to Sep  15, 2023",['Romance'],[],,KakaoPage,"Spoon (Art), Choi, Rome (Story)",1,"[1, 0, 0]"
The Monster Male Lead Living Under My Bed,6.99,128,9063,21844,579,3,Manhwa,Unknown,Unknown,Publishing,"Jul  14, 2023 to ?","['Fantasy', 'Romance']",['Isekai'],,KakaoPage,"Yeo, Roeun (Story), Jihe (Art)",0,"[0, 0, 0]"
Girl in the Birdcage,6.98,387,9066,15474,"1,019",11,Manhwa,Unknown,50,Finished,"Jan  17, 2018 to Jan  23, 2019",['Girls Love'],"['Psychological', 'School']",,Lezhin Comics Webtoon,Koer (Story & Art),1,"[1, 0, 0]"
Hotel Phryne,6.98,144,9071,25133,446,2,Manhwa,Unknown,49,Finished,"Feb  5, 2019 to Dec  31, 2019","['Boys Love', 'Suspense']","['High Stakes Game', 'Psychological']",,Lezhin Comics Webtoon,Studio Sibo (Story & Art),2,"[2, 0, 0]"
Queen in the Shadows,6.98,984,9072,6821,"3,009",4,Manhwa,Unknown,60,Finished,"Aug  16, 2020 to Jun  28, 2021","['Drama', 'Fantasy']",['Time Travel'],,KakaoPage,"Hayul (Story), Kinlip (Art)",2,"[0, 2, 0]"
The Lady Needs a Break,6.98,761,9073,6881,"2,980",19,Manhwa,Unknown,Unknown,Publishing,"Mar  10, 2021 to ?","['Comedy', 'Fantasy', 'Romance']",['Reincarnation'],,KakaoPage,"Yuin (Story), Choi, MJ (Art)",0,"[0, 0, 0]"
I Am the Sorcerer King,6.98,3409,9074,2979,"7,282",45,Manhwa,Unknown,143,Finished,"May  31, 2019 to Jun  5, 2021","['Action', 'Adventure', 'Fantasy']",['Reincarnation'],,KakaoPage,"Decaspell (Story), Miro (Art)",4,"[1, 1, 2]"
My Dad Is Too Strong,6.98,1333,9075,4810,"4,436",15,Manhwa,Unknown,Unknown,Publishing,"Jul  28, 2020 to ?","['Action', 'Comedy', 'Fantasy']",[],,KakaoPage,"Gaebyeok S (Story), Modain (Art)",1,"[0, 1, 0]"
Vigilante,6.98,136,9078,25639,429,3,Manhwa,Unknown,141,Finished,"Apr  27, 2018 to Dec  18, 2020","['Action', 'Suspense']",[],,Naver Webtoon,"Kim, Kyusam (Art), CRG (Story)",0,"[0, 0, 0]"
"The Hero, the Demon, and the Villain",6.98,128,9079,23102,521,0,Manhwa,Unknown,Unknown,Publishing,"Jun  28, 2022 to ?","['Action', 'Adventure', 'Fantasy']",[],,Naver Webtoon,"Muyeongja (Story), Momo (Art)",0,"[0, 0, 0]"
The Righteous Demon of Kunlun,6.98,178,9080,24494,468,0,Manhwa,Unknown,51,Finished,"Aug  31, 2022 to Jul  14, 2023","['Action', 'Fantasy']","['Martial Arts', 'Reincarnation']",,KakaoPage,"Geulbyeol Jari (Story), Uyu Saseon (Art)",1,"[0, 0, 1]"
PhD: Phantasy Degree,6.98,548,9148,12595,"1,364",35,Manhwa,10,106,Finished,"Jun  19, 2001 to Dec  2004","['Action', 'Adventure', 'Comedy', 'Fantasy']",[],Shounen,Comic Champ,"Son, Hee-Joon (Story & Art)",3,"[3, 0, 0]"
Faeries' Landing,6.98,683,9153,9729,"1,926",38,Manhwa,23,Unknown,Finished,1999 to ?,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Supernatural']",['Historical'],,Young Champ,"Hyun, You (Story & Art)",1,"[0, 1, 0]"
Redrum 327,6.98,903,9167,9810,"1,904",42,Manhwa,3,18,Finished,2003 to  2004,['Horror'],[],,,"Ko, Ya Seong (Story & Art)",1,"[0, 1, 0]"
The Missing White Dragon,6.98,222,9172,22790,534,1,Manhwa,1,5,Finished,"Jan  15, 2005","['Comedy', 'Drama']",['Historical'],,,"Park, Young Ha (Story & Art)",0,"[0, 0, 0]"
Sunaebo,6.98,224,9173,19804,687,1,Manhwa,4,26,Finished,2005 to ?,"['Drama', 'Romance', 'Slice of Life']",[],Shoujo,Daiwon,"Park, Eun Ah (Story), Yoon, Ji Woon (Story), Rhim, Ju-Yeon (Story & Art), Seo, Moon Da Mi (Story), Kim, Yeong-Eun (Story), Lee, Shi Young (Story), Kim, Se-Young (Story & Art), Lee, Hyeon-Sook (Story), Kwon, Gyo-jung (Story & Art)",1,"[1, 0, 0]"
Shin Gumiho,6.98,125,9174,27263,378,4,Manhwa,21,77,Finished,2002 to ?,"['Comedy', 'Fantasy', 'Supernatural']",[],,,"Han, Hyun-Dong (Story & Art)",0,"[0, 0, 0]"
Ping,6.98,2333,9179,4489,"4,801",9,Manhwa,5,30,Finished,2007,"['Action', 'Ecchi']","['Martial Arts', 'School']",Shounen,Young Champ,"Lee, Jong-Kyu (Story), Kim, Youn-Kyung (Art)",2,"[2, 0, 0]"
To Find My Brother Ara,6.98,364,9189,17168,867,1,Manhwa,10,47,Finished,Not available,['Romance'],['School'],Shoujo,,"Hwang, Mi Ri (Story & Art)",0,"[0, 0, 0]"
I Became the Tyrant's Dishonest Adviser,6.98,122,9194,20305,658,1,Manhwa,Unknown,Unknown,Publishing,"Nov  23, 2023 to ?","['Fantasy', 'Romance']",['Isekai'],,KakaoPage,"Hae, Arim (Story), Hingdoong (Art)",0,"[0, 0, 0]"
Return of the Hound,6.98,320,9195,13465,"1,246",3,Manhwa,Unknown,Unknown,Publishing,"Nov  23, 2023 to ?","['Action', 'Fantasy']",['Time Travel'],,Naver Webtoon,"Acro (Story), Studio W (Art)",1,"[1, 0, 0]"
"Act Like a Boss Monster, Mr. Swallow!",6.98,563,9196,9687,"1,937",1,Manhwa,Unknown,Unknown,Publishing,"Dec  31, 2023 to ?","['Action', 'Fantasy']",[],,KakaoPage,"Uk-jakga (Art), Leltree (Story)",1,"[1, 0, 0]"
Selfish Romance,6.98,108,9197,20700,637,4,Manhwa,Unknown,Unknown,Publishing,"May  21, 2024 to ?","['Drama', 'Romance']","['Adult Cast', 'Love Polygon']",,Naver Webtoon,Gyogyo Park (Story & Art),0,"[0, 0, 0]"
My Love Tiger,6.97,1164,9221,4869,"4,376",33,Manhwa,Unknown,Unknown,Publishing,"Jul  5, 2014 to ?","['Comedy', 'Romance', 'Supernatural', 'Ecchi']","['Harem', 'Mythology']",,Lezhin Comics Webtoon,"Yoon, Jae Ho (Art), Carnel (Story)",3,"[0, 1, 2]"
Housekeeper,6.97,234,9227,15933,973,11,Manhwa,Unknown,196,Finished,"Jan  21, 2019 to Jun  24, 2024","['Action', 'Sci-Fi', 'Supernatural']",[],,Naver Webtoon,"Hyun, You (Art), Chae, Yongtaek (Story)",1,"[0, 1, 0]"
Rewriting the Villainess,6.97,818,9228,7880,"2,515",12,Manhwa,Unknown,62,Finished,"Dec  26, 2021 to Feb  26, 2023","['Drama', 'Romance', 'Supernatural']","['Love Polygon', 'School', 'Villainess']",,Naver Webtoon,Honghye (Story & Art),1,"[1, 0, 0]"
The Villainess's Days are Numbered!,6.97,806,9229,7559,"2,645",4,Manhwa,Unknown,110,Finished,"Dec  4, 2020 to Jan  21, 2023","['Fantasy', 'Romance']","['Isekai', 'Villainess']",,KakaoPage,"Harasyo (Story), Yeoneo (Art)",0,"[0, 0, 0]"
Crush of a Lifetime,6.97,422,9230,13551,"1,233",5,Manhwa,Unknown,90,Finished,"Nov  6, 2019 to Jun  30, 2021","['Comedy', 'Romance']",['School'],,KakaoPage,"Jeong, Halim (Story), Kim, Yeonwoo (Art)",2,"[1, 1, 0]"
The Legendary Spearman Returns,6.97,3014,9232,2168,"9,673",23,Manhwa,Unknown,Unknown,Publishing,"Oct  2, 2021 to ?","['Action', 'Fantasy']",['Time Travel'],,KakaoPage,"Jo-seonsaengnim (Story), Studio Inus (Art)",2,"[0, 0, 2]"
Sica Wolf,6.97,332,9233,16721,903,2,Manhwa,Unknown,94,Finished,"May  31, 2017 to Aug  8, 2019","['Adventure', 'Fantasy', 'Romance']",[],,KakaoPage,"Siya (Story), Dongjeon (Art)",0,"[0, 0, 0]"
The Aftermath,6.97,112,9234,33595,235,2,Manhwa,Unknown,40,Finished,"Mar  18, 2021 to Dec  2, 2021",['Drama'],['Psychological'],,Naver Webtoon,Bongsu (Story & Art),1,"[1, 0, 0]"
Lips Upon a Sword's Edge,6.97,376,9235,9417,"2,012",8,Manhwa,Unknown,Unknown,Publishing,"Oct  8, 2022 to ?","['Fantasy', 'Romance']",[],,Naver Webtoon,"Yunsul (Story), Mwagwa (Art)",0,"[0, 0, 0]"
A Modern Man Who Got Transmigrated Into the Murim World,6.97,580,9237,8980,"2,140",4,Manhwa,Unknown,Unknown,Publishing,"Nov  30, 2022 to ?","['Action', 'Fantasy']","['Isekai', 'Martial Arts', 'Reincarnation']",,KakaoPage,"Park, Hui-Jin (Art), Cheong, Ruyeon (Story)",1,"[1, 0, 0]"
Love Bullet,6.97,170,9250,20902,625,1,Manhwa,12,Unknown,Finished,2010 to ?,"['Comedy', 'Romance']",[],Shoujo,,"Hwang, Mi Ri (Story & Art)",0,"[0, 0, 0]"
To Love Our Enemies,6.97,135,9265,22767,535,3,Manhwa,18,Unknown,Finished,2006 to ?,['Romance'],['Psychological'],Shoujo,,"Han, Yu-Rang (Story & Art)",1,"[0, 1, 0]"
