Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
"Itsudemo Jitaku ni Kaereru Ore wa, Isekai de Gyoushounin wo Hajimemashita (Peddler in Another World: I Can Go Back to My World Whenever I Want!)",,,46332,33591,235,0,Light Novel,Unknown,Unknown,Publishing,"Apr  22, 2020 to ?","['Comedy', 'Fantasy', 'Slice of Life']",['Isekai'],,,"Iwasaki, Takashi (Art), Shimotsuki, Hiiro (Story)",0,"[0, 0, 0]"
"Chuu-Boss-san Level 99, Saikyou no Buka-tachi to Tomoni Nishuume Totsunyuu! (The Middle Manager Lv.99 Stars His Second Life With His Best Team!)",,,46336,67220,30,0,Light Novel,1,6,Finished,"May  31, 2019","['Comedy', 'Fantasy']",[],,,"Sorase, Haruyuki (Art), Sawatari, Kazami (Story)",0,"[0, 0, 0]"
Ore ga Love Comedy Kanojo wo Zettai ni Ubaitoru made.,,,46362,39151,161,0,Light Novel,Unknown,Unknown,Publishing,"Feb  20, 2020 to ?","['Comedy', 'Romance']",['School'],,,"Konbu, Wakame (Art), Tozuka, Riku (Story)",0,"[0, 0, 0]"
Your Forma: Densakukan Echika to Kikaishikake no Aibou (Your Forma: Electronic Investigator Echika and Her Amicus Ex Machina),,,46370,21177,613,16,Light Novel,Unknown,Unknown,Publishing,"Mar  10, 2021 to ?","['Mystery', 'Sci-Fi']",['Detective'],,,"Nozaki, Tsubata (Art), Kikuishi, Mareho (Story)",0,"[0, 0, 0]"
"Ihoujin, Dungeon ni Kuguru. (The Otherworlder, Exploring the Dungeon)",,,46383,37845,175,4,Light Novel,Unknown,Unknown,Publishing,"Feb  5, 2019 to ?","['Action', 'Adventure', 'Fantasy']",['Isekai'],,,"Kureta (Art), Asami, Hinagi (Story)",0,"[0, 0, 0]"
Wasureenu Majo no Monogatari (The Story of Unforgettable Witch),,,46385,21815,580,12,Light Novel,Unknown,Unknown,Publishing,"Jan  15, 2021 to ?","['Drama', 'Girls Love']","['School', 'Time Travel']",,,"Usa, Naraharu (Story), Kamo, Kamen (Art)",2,"[2, 0, 0]"
Hidamari de Kanojo wa Tama ni Warau. (In the Sunshine She Laughs Sometimes),,,46386,39454,158,1,Light Novel,Unknown,Unknown,Publishing,"Jun  10, 2021 to ?","['Comedy', 'Romance', 'Slice of Life']",[],,,"Shiina, Kuro (Art), Takahashi, Tooru (Story)",0,"[0, 0, 0]"
"Kimi no Seishun, Watashi no Kiss wa Iranai no? (Don't You Need My Kiss for Your Youth?)",,,46388,59608,52,0,Light Novel,Unknown,Unknown,Publishing,"Jun  10, 2021 to ?","['Comedy', 'Romance']",[],,,"Usagiya, Supon (Story), Amana (Art)",0,"[0, 0, 0]"
Isekai Tensei shitara Aiken ga Saikyou ni Narimashita: Silver Fenrir to Ore ga Isekai Kurashi wo Hajimetara (Even Dogs Go to Other Worlds: Life in Another World with My Beloved Hound),,,46393,40871,145,1,Light Novel,Unknown,Unknown,Publishing,"Nov  30, 2020 to ?","['Adventure', 'Comedy', 'Fantasy', 'Slice of Life']",[],,,"Ririnra (Art), Ryuuou (Story)",0,"[0, 0, 0]"
Osananajimi kara no Renai Soudan. Aite wa Ore-ppoi kedo Chigau Rashii (Love Advice from a Childhood Friend.),,,46404,21766,582,9,Light Novel,3,34,Finished,"Mar  31, 2021 to Feb  1, 2022",['Romance'],['School'],,,"Kennoji (Story), Yatomi (Art)",2,"[1, 1, 0]"
Tonari no Onna no Okage de Itsunomanika Daigaku Seikatsu ga Tanoshiku Natteita,,,46482,32924,246,1,Light Novel,1,38,Finished,"Mar  1, 2020","['Comedy', 'Romance', 'Slice of Life']",['School'],,,"Pulp, Piroshi (Art), Epanterias (Story)",1,"[1, 0, 0]"
Chounin A wa Akuyaku Reijou wo Doushitemo Sukuitai,,,28393,55635,63,0,Light Novel,3,79,Finished,"Mar  15, 2021 to Apr  15, 2022","['Fantasy', 'Romance']",['Villainess'],,,"Parum (Art), Isshiki, Koutarou (Story)",1,"[0, 1, 0]"
"""Kiss nante Dekinai desho?"" to Chouhatsu suru Namaiki na Osananajimi wo Wakaraseteyattara, Yosou Ijou ni Dereta",,,28426,72685,6,0,Light Novel,Unknown,Unknown,Publishing,"Apr  13, 2023 to ?","['Comedy', 'Romance', 'Ecchi']",['School'],,,"Sakuragi, Sakura (Story), Chigusa, Minori (Art)",0,"[0, 0, 0]"
Chiyodaku Oukoku Judgement: Ane to Ore to de Isekai Saikou Saibansho (The Trials of Chiyodaku: Running the Supreme Court of Another World with My Sister),,,28491,62696,44,0,Light Novel,Unknown,Unknown,Publishing,"Mar  25, 2021 to ?",['Fantasy'],['Isekai'],,,"jonsun (Art), Kougyoku, Fukurou (Story)",0,"[0, 0, 0]"
"Sayounara, Watashitachi ni Yasashikunakatta, Subete no Hitobito",,,28500,72686,6,0,Light Novel,1,8,Finished,"Aug  18, 2023","['Drama', 'Romance', 'Supernatural']",['Psychological'],,,"Nakanishi, Kanae (Story), Shion (Art)",0,"[0, 0, 0]"
Houkago no Dungeon Diver: Nihon to Isekai wo Ikiki Dekiru You ni Natta Boku wa Level Up ni Isoshimimasu (After-School Dungeon Diver: Level Grinding in Another World),,,28505,53783,69,0,Light Novel,Unknown,Unknown,Publishing,"Nov  20, 2021 to ?","['Adventure', 'Fantasy']",['Isekai'],,,"Karei (Art), Hitsuji, Gamei (Story)",0,"[0, 0, 0]"
Sousei no Tenkentsukai (Heavenly Swords of the Twin Stars),,,28506,54551,67,0,Light Novel,Unknown,Unknown,Publishing,"Nov  18, 2022 to ?","['Action', 'Fantasy']","['Military', 'Reincarnation']",,,"cura (Art), Nanano, Riku (Story)",0,"[0, 0, 0]"
"Botsuraku Yotei no Kizoku dakedo, Hima Datta kara Mahou wo Kiwametemita (I'm a Noble on the Brink of Ruin, So I Might as Well Try Mastering Magic)",,,28507,43767,122,0,Light Novel,Unknown,Unknown,Publishing,"Feb  10, 2020 to ?","['Adventure', 'Fantasy']",[],,,"Kabocha (Art), Miki, Nazuna (Story)",1,"[0, 1, 0]"
Ryuu Taikou no Senzoku Jijo wa Goenryo shitai!: Tensei-saki no Okyuuji Aite wa Zense no Moto Konyakusha deshita (I Don't Want to Be the Dragon Duke's Maid! Serving My Ex-Fiancé from My Past Life),,,28508,64475,39,0,Light Novel,Unknown,Unknown,Publishing,"Feb  12, 2022 to ?","['Fantasy', 'Romance']",['Reincarnation'],Josei,,"Emoto, Mashimesa (Story), Masami (Art)",0,"[0, 0, 0]"
"Level 1 kara Hajimaru Shoukan Musou: Ore dake Tsukaeru Ura Dungeon de, Subete no Tenseisha wo Bucchigiru (The Invincible Summoner Who Crawled Up from Level 1: Wrecking Reincarnators with My Hidden Dungeon)",,,28515,57439,58,0,Light Novel,Unknown,Unknown,Publishing,"Jan  20, 2022 to ?",['Fantasy'],"['Isekai', 'Reincarnation']",,,"Yuunagi (Art), Shiraishi, Arata (Story)",0,"[0, 0, 0]"
Watashi no Hatsukoi wa Hazukashisugite Darenimo Ienai,,,28531,50346,83,1,Light Novel,Unknown,Unknown,Publishing,"Jan  10, 2024 to ?","['Comedy', 'Romance']","['Magical Sex Shift', 'School']",,,"Fushimi, Tsukasa (Story), Kanzaki, Hiro (Art)",0,"[0, 0, 0]"
"Party kara Tsuihou sareta Sono Chiyushi, Jitsu wa Saikyou ni Tsuki",,,28550,41970,136,0,Light Novel,4,109,On Hiatus,"Jan  29, 2019 to Aug  30, 2020","['Action', 'Adventure', 'Fantasy']",[],,,"Lanthanum, Kakao (Art), Kagekinoko (Story)",0,"[0, 0, 0]"
Romelia Senki: Maou wo Taoshita Ato mo Jinrui Yabasou dakara Guntai Soshiki shita (A History of the Romelia),,,28585,60026,50,0,Light Novel,Unknown,Unknown,Publishing,"Jun  19, 2020 to ?","['Action', 'Fantasy']",['Military'],,,"Ariyama, Ryou (Story), Kodama (Art)",0,"[0, 0, 0]"
Sepia x Separate: Fukkatsu Teishi (Sepia x Separate: Restoration Suspension),,,28603,72687,6,0,Light Novel,1,7,Finished,"Jan  10, 2024","['Mystery', 'Sci-Fi']",[],,,"Natsumi, Kouji (Story), Reoen (Art)",0,"[0, 0, 0]"
"Outo no Hazure no Renkinjutsushi: Hazure Shokugyou Datta node, Nonbiri Omise Keiei shimasu (The Alchemist on the Outskirts of King's Landing)",,,28632,71570,14,0,Light Novel,6,91,Finished,"Feb  10, 2021 to Mar  10, 2023",['Fantasy'],[],,,"yocco (Story), Junsui (Art)",0,"[0, 0, 0]"
Gekijouban Jujutsu Kaisen 0 Novelize,,,28648,30306,299,4,Light Novel,1,6,Finished,"Dec  24, 2021","['Action', 'Supernatural']",['School'],Shounen,,"Kitakuni, Ballad (Story)",0,"[0, 0, 0]"
Moebuta Tensei: Akutoku Shounin dakedo Yuusha wo Sashioite Isekai Musou shitemita,,,28654,71008,17,0,Light Novel,1,11,Finished,"Dec  10, 2021",['Fantasy'],"['Isekai', 'Reincarnation']",,,"Jintsuuriki (Story), Hino, Hinaco (Art)",0,"[0, 0, 0]"
"Saikyou de Saisoku no Mugen Level Up: Skill ""Keikenchi 1000-bai"" to ""Level Free"" de Level Jougen no Kase ga Hazureta Ore wa Musou suru",,,28676,69653,23,0,Light Novel,Unknown,Unknown,Publishing,"Oct  2, 2023 to ?","['Action', 'Adventure', 'Fantasy']",['Video Game'],,,"Shioyama, Koto (Story), Tomozero (Art)",0,"[0, 0, 0]"
Ougon no Keikenchi (EXP Is Golden),,,28677,43040,127,4,Light Novel,Unknown,Unknown,Publishing,"Jan  10, 2023 to ?","['Action', 'Fantasy']",['Video Game'],,,"Harajun (Story), fixro2n (Art)",0,"[0, 0, 0]"
Code Geass: Mukei no Arthur Case File - Beginning,,,28690,58247,55,0,Light Novel,1,6,Finished,"Mar  1, 2023","['Mystery', 'Supernatural']",['Detective'],,,"Azano, Kouhei (Story), Sakusha2 (Art)",0,"[0, 0, 0]"
Houkagogakari,,,28705,60028,50,0,Light Novel,Unknown,Unknown,Publishing,"Jan  10, 2024 to ?",['Horror'],['School'],,,"Kouda, Gakuto (Story), potg (Art)",0,"[0, 0, 0]"
"Botsuraku Kizoku no Ore ga Hazure(?) Skill ""Chou Kiyoubinbou"" de Daikenja to Yobareru made",,,28721,71683,13,0,Light Novel,1,12,Finished,"Apr  9, 2021",['Fantasy'],"['Isekai', 'Reincarnation']",,,"Yagami, Nagi (Story), Litter (Art)",0,"[0, 0, 0]"
Akuyaku Reijou wa Dekiai Route ni Hairimashita!?,,,28773,70234,21,0,Light Novel,Unknown,Unknown,Publishing,"Feb  5, 2021 to ?","['Fantasy', 'Romance']","['Reverse Harem', 'Villainess']",,,"Yoi, Machi (Art), Touya (Story)",0,"[0, 0, 0]"
Mato Seihei no Slave: Maboutai Nisshi,,,28796,53233,71,2,Light Novel,1,4,Finished,"Jan  25, 2024","['Action', 'Fantasy', 'Ecchi']",['Harem'],Shounen,,"Takahiro (Story), wagi (Art)",0,"[0, 0, 0]"
Gekijouban Haikyuu!!: Gomisuteba no Kessen,,,28797,39036,163,5,Light Novel,1,8,Finished,"Feb  16, 2024",['Sports'],"['School', 'Team Sports']",Shounen,,"Furudate, Haruichi (Art), Yoshi, Anri (Story)",0,"[0, 0, 0]"
Ore no Osananajimi wa Main Heroine Rashii.,,,28971,62770,43,0,Light Novel,Unknown,Unknown,Publishing,"Dec  28, 2023 to ?",['Romance'],['School'],,,"Bcoca (Art), 3pu (Story)",0,"[0, 0, 0]"
Carneades,,,28994,70444,20,1,Light Novel,Unknown,Unknown,Publishing,"Sep  25, 2023 to ?","['Action', 'Fantasy']",[],,,"Ayasato, Keishi (Story), rurudo (Art)",0,"[0, 0, 0]"
Shiroki Teikoku (Tale of the White Empire),,,29099,72341,9,0,Light Novel,Unknown,Unknown,Publishing,"Feb  19, 2024 to ?","['Adventure', 'Fantasy']",['Military'],,,"Inumura, Koroku (Story), Kotarou (Art)",0,"[0, 0, 0]"
"Higeki no Heroine Buru Imouto no Sei de Konyaku Haki shita no desu ga, Nazeka Seigikan no Tsuyoi Outaishi ni Karamareru You ni Narimashita (I Abandoned My Engagement Because My Sister Is a Tragic Heroine, but Somehow I Became Entangled with a Righteous Prince)",,,29119,67530,30,0,Light Novel,Unknown,Unknown,Publishing,"Nov  25, 2021 to ?","['Fantasy', 'Romance']",[],,,"Futaba, Haduki (Art), Fuyutsuki, Kouki (Story)",0,"[0, 0, 0]"
Kotsugai no Kensei ga Shi wo Togeru: Noroware Seija no Gakuin Musou (The Death of the Skeleton Swordsman: Dominating as a Cursed Saint),,,29318,64706,38,0,Light Novel,Unknown,Unknown,Publishing,"Oct  10, 2023 to ?","['Action', 'Fantasy']","['Reincarnation', 'School']",,,"Mitaka, Hozumi (Story), fame (Art)",0,"[0, 0, 0]"
Slime Taikou to Botsuraku Reijou no Angai Shiawase na Konyaku (A Surprisingly Happy Engagement for the Slime Duke and the Fallen Noble Lady),,,29319,64078,40,0,Light Novel,Unknown,Unknown,Publishing,"Feb  20, 2023 to ?","['Fantasy', 'Romance']",[],,,"Nagi, Kasumi (Art), Emoto, Mashimesa (Story)",0,"[0, 0, 0]"
Mob Douzen no Akuyaku Reijou wa Dansou shite Kouryaku Taishou no Za wo Nerau (From Two-Bit Baddie to Total Heartthrob: This Villainess Will Cross-Dress to Impress!),,,29321,65190,37,0,Light Novel,Unknown,Unknown,Publishing,"Sep  10, 2022 to ?","['Comedy', 'Fantasy']","['Crossdressing', 'Villainess']",,,"Hayase, Jun (Art), Okazaki, Masamune (Story)",0,"[0, 0, 0]"
Shousetsu Sousou no Frieren: Zensou,,,29366,26216,410,9,Light Novel,1,5,Finished,"Apr  17, 2024","['Adventure', 'Drama', 'Fantasy']",[],Shounen,,"Abe, Tsukasa (Art), Hachimoku, Mei (Story)",0,"[0, 0, 0]"
Kidou Senshi Gundam SEED Destiny (Mobile Suit Gundam SEED Destiny),,,29454,71378,15,0,Light Novel,5,31,Finished,"Feb  25, 2005 to Mar  31, 2006","['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']",,,"Gotou, Riu (Story)",0,"[0, 0, 0]"
Shousetsu Kidou Senshi Gundam SEED Freedom (Mobile Suit Gundam SEED Freedom),,,29468,67640,29,1,Light Novel,2,8,Finished,"Jan  30, 2024 to Mar  26, 2024","['Action', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']",,,"Ogasawara, Tomofumi (Art), Gotou, Riu (Story)",0,"[0, 0, 0]"
Mebius World Online: Game Shoshinsha no Mari-nee ga Iku VRMMO Nonbiri? Taikenki,,,29479,72800,5,0,Light Novel,3,22,On Hiatus,"Apr  19, 2021 to Mar  19, 2022","['Action', 'Adventure', 'Fantasy']",['Video Game'],,,"Mo (Art), Kazakumo, Sora (Story)",0,"[0, 0, 0]"
Psycho-Pass: Sinners of the System,,,29504,63563,41,1,Light Novel,2,Unknown,Finished,"Nov  25, 2019 to Dec  25, 2019","['Action', 'Mystery', 'Sci-Fi']","['Adult Cast', 'Detective']",,,"Kimura, Kou (Story), Yoshigami, Ryou (Story)",0,"[0, 0, 0]"
Shousetsu Yoru no Kurage wa Oyogenai (Jellyfish Can't Swim in the Night),,,29506,39228,160,4,Light Novel,Unknown,Unknown,Publishing,"May  20, 2024 to ?",['Drama'],['CGDCT'],,,"Yaku, Yuuki (Story), Popman3580 (Art)",0,"[0, 0, 0]"
Kami no Niwatsuki Kusunoki-tei (Kusunoki's Garden of Gods),,,29625,67642,29,0,Light Novel,Unknown,Unknown,Publishing,"Nov  17, 2021 to ?","['Fantasy', 'Slice of Life']","['Iyashikei', 'Mythology']",,,"ox (Art), Enju (Story)",0,"[0, 0, 0]"
Izure Saikyou no Renkinjutsushi? (Someday Will I Be the Greatest Alchemist?),,,29636,54562,67,0,Light Novel,Unknown,Unknown,Publishing,"Feb  22, 2018 to ?","['Adventure', 'Fantasy']",[],,,"Hitogome (Art), Kogitsune, Maru (Story)",0,"[0, 0, 0]"
"Tensei shita Daiseijo wa, Seijo de Aru Koto wo Hitakakusu Zero (A Tale of the Secret Saint Zero)",,,29642,70555,19,0,Light Novel,Unknown,Unknown,Publishing,"Jul  15, 2022 to ?",['Fantasy'],[],,,"Touya (Story), chibi (Art)",0,"[0, 0, 0]"
"""Oshi no Ko"": Ichibanboshi no Spica",,,29699,31153,280,3,Light Novel,1,5,Finished,"Nov  17, 2023",['Drama'],['Showbiz'],Seinen,,"Akasaka, Aka (Story), Tanaka, Hajime (Story)",0,"[0, 0, 0]"
Yozakura-san Chi no Daisakusen: Orusuban Daisakusen-hen,,,29718,65739,35,0,Light Novel,1,5,Finished,"Apr  4, 2024","['Action', 'Comedy']",[],Shounen,,"Denki, Eidou (Story)",0,"[0, 0, 0]"
"Yama, Kaimashita: Isekaigurashi mo Warukunai (I Bought a Mountain.)",,,29730,72581,7,0,Light Novel,Unknown,Unknown,Publishing,"Oct  13, 2023 to ?","['Fantasy', 'Slice of Life']",['Isekai'],,,"Ririnra (Art), Jitsukawa, Emu (Story)",0,"[0, 0, 0]"
Re:IF kara Hajimeru Isekai Seikatsu: Zero kara Kasaneru Isekai Seikatsu,,,29803,47542,97,5,Light Novel,1,8,Finished,"Oct  19, 2021","['Drama', 'Fantasy', 'Suspense']","['Isekai', 'Psychological', 'Time Travel']",,,"Nagatsuki, Tappei (Story), Ootsuka, Shinichirou (Art)",0,"[0, 0, 0]"
Shousetsu Blue Period: Ano Hi no Bokura,,,29819,60042,50,0,Light Novel,1,5,Finished,"Nov  22, 2023",['Drama'],['Visual Arts'],,,"Yukinari, Kaoru (Story)",0,"[0, 0, 0]"
"Kono Hi, ""Itsuwari no Yuusha"" de Aru Ore wa ""Shin no Yuusha"" de Aru Kare wo Party kara Tsuihou shita (The Fake Hero Crashes the Party)",,,29834,68826,26,0,Light Novel,Unknown,Unknown,Publishing,"Feb  1, 2023 to ?","['Action', 'Adventure', 'Fantasy']",[],,,"Itou, Souichi (Art), Shinonome Koushaku (Story)",0,"[0, 0, 0]"
Dagashiya Yahagi: Isekai ni Shutten shimasu (Dagashi-ya Yahagi: Setting Up a Sweets Shop in Another World),,,29836,65990,34,0,Light Novel,Unknown,Unknown,Publishing,"Jul  15, 2022 to ?","['Fantasy', 'Gourmet', 'Slice of Life']",['Isekai'],,,"Nagano, Bunzaburou (Story), Nemaki, Neruzo (Art)",0,"[0, 0, 0]"
"Hitojichi Hime ga, Shousoku wo Tatta. Kokurou no Kishi wa Ringoku no Shiitagerareta Hime wo Zenryoku de Aishimasu (The Royal Hostage Has Vanished: The Black Wolf Knight Yearns for the Persecuted Princess)",,,29875,67646,29,0,Light Novel,2,Unknown,Finished,"Nov  10, 2023 to Jun  7, 2024",['Romance'],[],,,"Chuujou, Yura (Art), Ajigozen (Story)",0,"[0, 0, 0]"
Liefe no Shukufuku: Muzokusei Mahou shika Tsukaenai Ochikobore toshite Hottoite Kudasai (The Blessing of Liefe: Leave This Magical Letdown Alone!),,,29888,68418,27,0,Light Novel,Unknown,Unknown,Publishing,"Jun  10, 2022 to ?",['Fantasy'],[],,,"Kureha (Story), Matsurika, Youko (Art)",0,"[0, 0, 0]"
Sousei no Onmyouji: Santen Haja,,,30005,69950,22,0,Light Novel,1,5,Finished,"Dec  4, 2018","['Action', 'Fantasy']",['Mythology'],Shounen,,"Sukeno, Yoshiaki (Art), Tanaka, Hajime (Story)",0,"[0, 0, 0]"
Henkyou no Roukishi (The Old Knight of a Frontier District),,,30021,71603,14,0,Light Novel,5,Unknown,Finished,"Mar  14, 2014 to Nov  5, 2019","['Action', 'Adventure', 'Fantasy']",[],,,"Kikuishi, Morio (Art), Shienbis (Story)",0,"[0, 0, 0]"
Daiyon Taisen: Seiu Mokujiro (4th War: The Apocalypse of Yohane),,,30046,71393,15,0,Light Novel,Unknown,Unknown,Publishing,"May  15, 2024 to ?","['Action', 'Fantasy']","['Military', 'Survival']",,,"Jyumonji, Ao (Story), Reita (Art)",0,"[0, 0, 0]"
Hakaiou: GaoGaiGar tai Betterman,,,30049,71604,14,0,Light Novel,3,18,Finished,"Sep  30, 2016 to Mar  17, 2021","['Action', 'Sci-Fi']",['Mecha'],,,"Kimura, Takahiro (Art), Takeda, Yuuichirou (Story), Nakatani, Seiichi (Art)",0,"[0, 0, 0]"
"Heroine? Seijo? Iie, All Works Maid desu (Hokori)! (Heroine? Saint? No, I'm an All-Works Maid (And Proud of It)!)",,,30083,68827,26,0,Light Novel,Unknown,Unknown,Finished,"Mar  10, 2020 to ?",['Fantasy'],"['Isekai', 'Reincarnation']",,,"Yukiko (Art), Atekichi (Story)",0,"[0, 0, 0]"
"Shuu ni Ichido Classmate wo Kau Hanashi: Futari no Jikan, Iiwake no 5000-en",,,30120,35725,203,15,Light Novel,Unknown,Unknown,Publishing,"Feb  17, 2023 to ?",['Girls Love'],['School'],,,"U35 (Art), Haneda, Usa (Story)",1,"[1, 0, 0]"
Soup no Mori: Doubutsu to Kaiwa suru Olivia to Moto Youhei Arthur no Monogatari (Soup Forest: The Story of the Woman Who Speaks with Animals and the Former Mercenary),,,30138,67651,29,0,Light Novel,Unknown,Unknown,Publishing,"May  2, 2023 to ?","['Fantasy', 'Romance']",[],,,"Shuu (Story), Muni (Art)",0,"[0, 0, 0]"
"Wakeatte, Hensou shite Gakuen ni Sennyuu shiteimasu (By a Twist of Fate, I'm Attending the Royal Academy in Disguise)",,,30148,70823,18,0,Light Novel,Unknown,Unknown,Publishing,"Feb  3, 2023 to ?",['Romance'],[],,,"Satsuki, Tsukasa (Art), Ringo (Story)",0,"[0, 0, 0]"
"Saa, Akuyaku Reijou no Oshigoto wo Hajimemashou: Moto Shomin no Watashi ga Idomu Zunousen (Let's Get to Villainessin': Stratagems of a Former Commoner)",,,30205,67654,29,0,Light Novel,Unknown,Unknown,Publishing,"Apr  7, 2023 to ?",[],['Villainess'],,,"Hiironoame (Story), Misumi (Art)",0,"[0, 0, 0]"
Goblin Reijou to Tensei Kizoku ga Shiawase ni Naru made: Konyakusha no kanojo no Tame no Zense Chishiki no Jouzu na Tsukaikata (The Reincarnator and the Goblin Maiden's Happily Ever After: Using a Past Life to Keep a Joyful Wife),,,30314,66449,33,1,Light Novel,Unknown,Unknown,Publishing,"Dec  9, 2022 to ?","['Fantasy', 'Romance']","['Isekai', 'Reincarnation']",,,"Shinten, Shinchi (Story), Tokima (Art)",0,"[0, 0, 0]"
"Kaibutsu-tachi wo Suberu Mono: Saikyou no Shien Tokka Nouryoku de, Kizukeba Sekai Saikyou Party ni! (The Boy Who Ruled the Monsters)",,,30317,67062,31,0,Light Novel,Unknown,Unknown,Publishing,"Jul  19, 2022 to ?","['Action', 'Adventure', 'Fantasy']",[],,,"Sin Guilty (Story), Nakamura, Eight (Art)",0,"[0, 0, 0]"
"Moto Ansatsusha, Tensei shita Kizoku no Reijou ni Narimashita. (The Former Assassin Who Got Reincarnated as a Noble Girl)",,,30323,60892,48,0,Light Novel,Unknown,Unknown,Publishing,"Aug  5, 2022 to ?","['Comedy', 'Romance']",['Reincarnation'],,,"Otonashi, Satsuki (Story), Mirea (Art)",0,"[0, 0, 0]"
"Saikyou Death Beam wo Uteru Salaryman, Isekai wo Yuku: Ken to Mahou no Sekai wo Muteki no Beam de Musou suru (From Desk Job to Death Beam: In Another World with My Almighty Lasers)",,,30332,67656,29,0,Light Novel,Unknown,Unknown,Publishing,"Mar  1, 2023 to ?",['Fantasy'],['Isekai'],,,"Nekomata, Nuko (Story), Kat (Art)",0,"[0, 0, 0]"
"Sono Monban, Saikyou ni Tsuki: Tsuihou sareta Bougyoryoku 9999 no Senshi, Outo no Monban toshite Musou suru (No One Gets Past This Gatekeeper: The Unwanted Warrior Guards His New Post)",,,30336,65996,34,0,Light Novel,Unknown,Unknown,Publishing,"Oct  30, 2020 to ?",['Fantasy'],[],,,"Heirou (Art), Tomobashi, Kametsu (Story)",0,"[0, 0, 0]"
"Shiitagerareta Tsuihou Oujo wa, Tensei shita Densetsu no Majo deshita: Mukae ni Koraretemo Komarimasu. Juuboku to no Ohirune wo Jama shinaide Kudasai (The Legendary Witch Is Reborn as an Oppressed Princess)",,,30338,62780,43,0,Light Novel,Unknown,Unknown,Publishing,"Jun  25, 2022 to ?","['Adventure', 'Fantasy']",['Reincarnation'],,,"Amekawa, Touko (Story), Kuroyuki (Art)",1,"[1, 0, 0]"
Yandere Mahoutsukai wa Sekizou no Otome shika Aisenai: Majo wa Manadeshi no Atsui Kuchizuke de Tokeru (The Obsessed Mage and His Beloved Statue Bride: She Cannot Resist His Seductive Voice),,,30339,56993,59,1,Light Novel,1,8,Finished,"Feb  22, 2021","['Fantasy', 'Romance']",[],Josei,,"Uehara, Hachi (Art), Crane (Story)",0,"[0, 0, 0]"
"Umidori Tougetsu no ""Detarame"" na Jijou (The BS Situation of Tougetsu Umidori)",,,30342,71709,13,0,Light Novel,Unknown,Unknown,Publishing,"Nov  25, 2021 to ?",[],[],,,"Amashiro, Natsuki (Art), Ryouseirui, Kaeru (Story)",0,"[0, 0, 0]"
Yaneurabeya no Koushaku Fujin (Duchess in the Attic),,,30346,67063,31,0,Light Novel,Unknown,Unknown,Publishing,"Jun  9, 2018 to ?","['Drama', 'Romance']",[],,,"Aoi, Fuyuko (Art), Amajio, Komeko (Art), Shuri, Yasuyuki (Art), Mori (Story)",0,"[0, 0, 0]"
"Akatsuki no Majo Lacey wa Jiyuu ni Ikitai: Maou Toubatsu wo Oeta node, Nonbiri wo Mise wo Hirakimasu (Lacey Longs for Freedom: The Dawn Witch's Low-Key Life after Defeating the Demon King)",,,30347,66855,32,0,Light Novel,Unknown,Unknown,Publishing,"Feb  25, 2023 to ?",['Fantasy'],[],,,"Kyouichi (Art), Amagasa, Hyougo (Story)",0,"[0, 0, 0]"
Tsue to Tsurugi no Wistoria Grimo Acta: Hajimari no Namida (Wistoria's Wand and Sword Grimo Acta),,,30349,28552,342,4,Light Novel,1,8,Finished,"Jul  14, 2024","['Action', 'Adventure', 'Fantasy']",['School'],,,"Omori, Fujino (Story), Yuunagi (Art)",2,"[2, 0, 0]"
"Kono Koi, Okuchi ni Aimasu ka?",,,30353,72511,8,0,Light Novel,Unknown,Unknown,Publishing,"Dec  25, 2023 to ?","['Comedy', 'Romance']",['School'],,,"Yuuta (Story), Uiri (Art)",0,"[0, 0, 0]"
Shiryou Majutsu no Yougisha (The Suspects of Necromancy),,,30354,70830,18,0,Light Novel,1,32,Finished,"Mar  29, 2024",['Fantasy'],[],,,"Enta, Shiho (Art), Daken (Story)",0,"[0, 0, 0]"
Sakamoto Days: Koroshiya no Method,,,30355,50685,82,1,Light Novel,1,5,Finished,"Apr  4, 2023",['Comedy'],[],Shounen,,"Suzuki, Yuuto (Art), Misaki, Renka (Story)",0,"[0, 0, 0]"
Share House de Saikai shita Motokano ga Semattekuru,,,30445,72805,5,0,Light Novel,1,11,Finished,"Jan  20, 2021","['Comedy', 'Romance']",[],,,"Kuroi (Story), Nyumu (Art)",0,"[0, 0, 0]"
Kyoukaisenjou no Horizon: Next Box,,,30457,72194,10,0,Light Novel,Unknown,Unknown,Publishing,"Feb  17, 2020 to ?","['Action', 'Comedy', 'Fantasy', 'Sci-Fi']",['School'],,,"Kawakami, Minoru (Story), Satoyasu (Art)",0,"[0, 0, 0]"
Mayonaka Punch: Wakeari Douga Toukousha wa Vampire!?,,,30503,68833,26,0,Light Novel,1,5,Finished,"Jul  20, 2024",['Comedy'],[],,,"Kotobuki, Tsukasa (Art), Hibi, Tsuzurou (Story)",0,"[0, 0, 0]"
